index,ID,评语,positive_prob,confidence,negative_prob,sentiment,情感极性判断,平均分,Tag
784,5.43E+18,作者使用综合污染指数法对水质进行了评价，该结果是否与国标中要求的单因子评价法结果相近，建议进行补充对比。论文对清水河的水质和富营养化进行了较为系统的研究，是一篇研究水平较好的硕士论文。论文中出现了多处简单的格式错误，建议作者进行修改。作者将底泥放置在试验室中进行培养试验，底泥进行扰动后与河底原状态底泥对水质的影响是否有区别，建议作者补充说明。,0.253791,0.43602,0.746209,0,负向,84,8
785,2.12E+18,"论文中的采用的桥梁模型的纵向抗弯惯性矩取值是否恰当？ 1.连续梁计算简图中，活动墩顶的活动支座应采用单链杆表示，而不是双链杆。2、少数计算结果显示有误（如固定墩和滑动墩响应值基本一致）。3.少数计算结果与实际不符（如固定墩剪力为0）。4、分阶段耗能自复位阻尼器在自复位梁柱节点滞回耗能中所占的比重未给出明确数值。1、 第2章与其他各章之间联系不紧密；
2、 4.1节中第三行“底板悬臂长”有误；
3、 表4-1中调幅系数数值不对；
4、 5.1节Ⅰ区、Ⅱ区预留间隙的变化幅度是否太小。",0.00142279,0.996838,0.998577,0,负向,86,8
786,1.18E+18,文中“炭质泥岩软化造成桩端持力层强度降低，在动荷载下发生沉降并非唯一主要因素，仍有至少大于 28.54 % 的沉降是由其他因素造成的。”，是否应该对其他可能引起沉降（近1/3总沉降）的因素做个分析。表2-2三线表格式磅数不对；图2-8图和图名分离。论文以桂林西站路基沉降整治工程为研究对象，对动荷载作用下桩端炭质泥岩的工程特性和动力性质进行了研究，所得结论对类似地质条件相关工程的设计与施工有一定的借鉴意义和指导价值。存在的不足之处包括：图2-4中小标题出现串行，表2-2不需要加续表，表2-4中标题六河高速试件①浸水渐近崩解试验颗粒级配变化表中①表示什么意思应有所说明。论文第五章关于股道用到了Ⅰ股道、Ⅱ股道、3 股道、4 股道、三股道、四股道不是很统一，建议修改。参考文献有些标点符号不一致。,0.153235,0.659477,0.846765,0,负向,88,8
787,6.49E+18,"选题与已公开其他学位论文相近，在参考文献中也未见标注；外文参考文献比例偏少。1、图3-3中值滤波效果图中标注“高斯”。
2、描述基础性知识的篇幅过长。
3、5.5节用一张特殊的图说明网络稳定性，不具有普遍意义。
4、将本文方法与常见的深度学习网络进行对比，不能体现出本文方法的先进性。
5、结论中的第1、3条作为成果有些勉强。
论文总共分为五章，其中前三章全部是对已有算法的描述。后续两章提出一种“全新”的卷积神经网络算法，但仅对模型的每一层进行简单修改，且文中提到利用C++语言及Caffe框架编写程序，而并未对框架的环境配置进行说明；另外，实验结果中仅提供几组简单数据对比表来说明修改后的分类精度和效率，且实验结果都是几张简单的MATLAB图，数据分析的真实性有待进一步证明；实验中仅用一张图像对算法的稳定性进行对比分析，可靠性较差；时间性能分析中，所用时间是主观计时还是客观分析？参考文献不规范，书写较口语化。参考文献格式混乱。尤其是英文文献；",0.011873,0.973616,0.988127,0,负向,65,8
788,1.24E+18,关键词偏多，近5年的参考文献比例偏少。论文选题合理，具有较高的实用价值。实验方案合理，技术可行，结果可信，引文规范，语言表达准确、流畅，结构严谨，逻辑性强，格式及图表符合科技论文书写规范。论文总共分为五章，其中前三章全部是对已有算法的描述。后续两章提出一种“全新”的卷积神经网络算法，但仅对模型的每一层进行简单修改，且文中提到利用C++语言及Caffe框架编写程序，而并未对框架的环境配置进行说明；另外，实验结果中仅提供几组简单数据对比表来说明修改后的分类精度和效率，且实验结果都是几张简单的MATLAB图，数据分析的真实性有待进一步证明；实验中仅用一张图像对算法的稳定性进行对比分析，可靠性较差；时间性能分析中，所用时间是主观计时还是客观分析？参考文献不规范，书写较口语化。参考文献格式混乱。尤其是英文文献；,0.971402,0.936448,0.0285982,2,正向,82,8
789,8.71E+18,"总体评价：
论文在对本领域国内外研究现状进行综合分析的基础上，对数字化水声通信中MQAM同步技术及其在ARM硬件平台上的实现展开研究，具有重要的研究意义和应用价值。采用了基于相位旋转的逐符号相差补偿载波同步算法和变步长采样抑制频偏方法。并将这一方法在Matlab中进行仿真及在ARM平台上进行实验，证明了方法的有效性。论文体现了作者在所研究领域具有宽广的理论基础和专业知识，具备了较强的综合运用科学理论、方法和技术手段来分析、抽象、解决实际问题的能力。论文运用的理论知识、研究方法、实验手段正确合理，论文撰写的条理清晰，层次分明，逻辑性较强，文笔比较流畅，符合科技论文的写作规范。
存在问题:
1. 在1.2节中,归纳总结目前该方面国内外研究存在的主要问题应有所加强;
2． p30页第3段说：“滤波后的输出波形如图4.5所示
”是错误的，应该是图4.4； 
3. 第4章和第5章是对第3章所采用的相位旋转的逐符号相差补偿载波同步算法进行Matlab仿真和ARM的实现。但并没有很好的分析说明与DD算法等传统算法的比较及优势所在，应加强这方面的内容；
4.第6章主要研究的是使用随机共振原理对接收信号采用变步长采样的方式降低残余频差，并通过Matlab 仿真和ARM 平台实验进行验证，但最后未能给出该方法与传统方法的比较结果及优势等。
4.5节最后一句话说：“通过实验分析，改进的匹配算法在匹配精度和运算速率上都有所提高。”可通过前面描述的内容看只有匹配精度的提高，并没有提到匹配速度问题，需要详细给予陈述；
3. 图5-15最终三维重建效果图，从效果图看，实验中立体匹配存在较多的错误匹配，重建效果比较差，文中对效果较差的原因分析的不够细致，应认真分析原因，并给出改进措施。
建议进一步完善英文摘要，增加英文文献的引用，同时增加文献的引用数量。应在实际水声环境下验证本文的工作",0.999362,0.998582,0.00063823,2,正向,85,8
790,4.30E+18,"总体评价：
5G中快速增长的数据流量与互联网需求，对光网络的传输性能更高的要求,基于软定义的多粒度交换是实现数据稳定传输的有效方法，论文针对新体系与新型网络架构相结合时出现的波长连续性限制，端口需求大以及码群路由网络的生存性等问题方面进行了研究，在基于分布式控制的码群路由网络中引入SDN思想，提出了基于SRLG的动态保护算法，拓展了PCE协议，并对码群路由网络的系统端口数、丢包率等性能进行了仿真，课题研究具有重要的研究意义和一定的应用价值。论文体现了作者对所研究课题具备坚实的理论基础和系统的专业知识, 具有独立从事科学研究,解决实际问题的能力,论文运用的理论知识、研究方法、实验手段正确合理，论文撰写的条理清晰，逻辑性较强，文笔比较流畅，符合科技论文的写作规范。
存在问题:
1. 在1.2节中,总结目前该领域国内外研究现状及存在的主要问题应有所加强，尤其是应加强国外相关研究在本领域的研究现状及进展的总结;
2．第2章中的图2-5-2-8等处，应先给出该图是什么，然后再具体介绍图中的内容及含义等，表达方式倒置了，后续章节也有多处类似表述；
3. 采用基于软定义的三层多粒度交换技术，码群路由网络的动态保护算法等方法的局限性应进一步分析说明，不同方法的对比分析不够；
4.参考文献中，国内学位论文较多，公开发表的外文文献偏少，应增加国外最新发表的研究成果作为文献。建议进一步完善英文摘要，增加英文文献的引用，同时增加文献的引用数量。介绍性内容偏多，自己的工作阐述不充分",0.999292,0.998426,0.000708439,2,正向,85,8
791,5.66E+17,"论文针对传感网络中节点能量有限且不易补充的问题，提出了均匀成簇、均衡网络负载的基于SOM网络和模拟退火算法的路由选择方法，论文选题具有一定的理论意义和实用价值，体现了作者具有该领域的扎实理论基础和较强的科研实践能力。论文写作条理清晰、文笔流畅，符合科技论文的写作规范。
需要改进：
1）仿真实验应针对多组数据集进行，文中采用一组数据进行实验，显然对算法的有效性支撑较弱；
2）缺乏对算法性能评价的定量化指标的描述，应对实验的效果进行充分的定量分析及评价。建议进一步完善英文摘要，增加英文文献的引用，同时增加文献的引用数量。路由选择算法的应该考虑在实际应用时的实时性问题",0.941537,0.870081,0.0584634,2,正向,85,8
792,2.48E+18,"使用计算机视觉识别人体多姿态算法研究是近年比较热门的技术，作者还应该通过课题研究最终总结出考虑多种因素后哪种算法是更适合人体多姿态识别，用于实际应用中，而不仅是得出一个在某特定情况下的结论。创新性及论文实用价值不足。1. 文中有很多的空白页
2. 文中应用别人工作的图片，需要在图题当中给出参考文献
3. 图5.5两条曲线有什么区别，在文中没有给出深入的分析和讨论",0.226405,0.496878,0.773595,0,负向,85,8
793,8.52E+18,近5年的参考文献比例偏少。论文对Park等人的基于demons算法的DTI配准算法（对应文献发表于2013年）进行了改进，效果并未与最新的研究成果进行比较。作者提出了两种基于张量的DTI 配准方法，在配准效果方面优于基于标量的 DTI 配准方法，可以有效提高脑功能成像效果。论文逻辑清晰，方法可信，结果可信。在结果分析方面，可适当增加与其他最新方面的对比分析。,0.823769,0.608375,0.176231,2,正向,88,8
794,3.40E+18,"论文针对图像重构中相位信息缺失及噪声干扰问题，提出了基于深度先验的相位恢复算法，利用卷积神经网络生成去噪算子，用学习图像的复杂先验来代替人为设计的先验，确保图像精确重构。论文的选题具有较强的理论意义和实用价值，体现了作者具有该领域的扎实理论基础和较强的科研实践能力。论文研究方法具有一定创新性，实验设计合理，论文写作条理清晰、文笔流畅，图文并茂，符合科技论文的写作规范。
需要改进：1）应对仿真实验的软硬件环境及参数进行适当描述，以方便进行对比实验及分析；
2）参考文献有相当一部分是2000年前的，应增加近5年来最新文献的参考比重。 
建议进一步完善英文摘要，增加英文文献的引用，同时增加文献的引用数量。最好用实际的衍射图案验证验证本文算法性能",0.987547,0.972327,0.0124528,2,正向,89,8
795,8.49E+17,"（1）引言最后一段表述不当；（2）表2文字应居中，里面的单位错误；（3）1.2内容与1.1及后面的1.3衔接性较差；（4）图7模拟值与实测值相差较大的原因没有分析。1.论文缺乏整体设计，各部分的内在关联性不强，不甚严谨；
2.论文语言表达不到位，例如摘要的第一句话表意不清，摘要第9-10行“添加5%B2O3 或7%CaF2 可以降低精炼渣的黏度”…的汉语表达有逻辑错位；
3.论文缺乏讨论，例如第2章中，加入B2O3或CaF2均有降低渣黏度的作用，但究竟哪个更好，缺乏探讨和优缺点的比较，也缺乏和实际工艺过程的联系；
4.论文撰写规范性不足，例如表2中同时出现km和Km，还有标点符号混乱；
5.表4中渣黏度的模拟值与实测值相差较大，未说明其中的原因；
6.结论2）中的第一句话为专业常识性知识，与此论文所做的研究无关；
7.参考文献第14、30、31、33、43、51、58及第63的著录格式有瑕疵。
论文有如下不足：一、R为6的精炼渣成分应该给出，并应联系具体精炼钢种；二、讨论CaF2和B2O3的影响，仅做了一种含量的试验偏少：三、研究精炼渣冷却析出对实际精炼过程有何意义？四、引言中“AI2O3提高精炼渣熔点；CaO作为溶剂”值得商榷？",0.000192429,0.999572,0.999808,0,负向,81,8
796,8.10E+18,"（1）摘要中有多处标点符号使用不当；（2）Fig3.撰写错误；（3）文章中的小结部分不宜引用参考文献的内容；（4）文中图片的标尺不清晰；（5）结论繁琐有过多通识性语言，应精简。1.题目意指两部分，组织结构和机理，而机理是指什么在题目中未体现清楚，正文中也未表述清楚；
2.第2章小结不够简练，本应在正文中讨论的内容却未经论证就直接作为小结的内容；
3.第19页—第20页的表1及图5不是本工作所得结果，但未给出切确的参考文献出处；
4.论文结论条目过多、叙述过繁，削枝强干、突出重点地整合提炼不足。
论文有如下不足：一、在分析组织机构基础上再分析电磁性能；二、应该给出熔化试样的重量和凝固体的尺寸；三、应该给出熔化试样喷铸时的温度；四、是否属于快速凝固范围值得商榷。",0.00230263,0.994883,0.997697,0,负向,86,8
797,8.63E+18,"（1）英文摘要中不宜出行“；”；（2）图2用柱状图表述更合适，图3图片格式不标准；（3）结论中应更好体现文章研究的结果，应有更多量化数据。1.论文应更好地围绕“磁场下保护渣润滑行为”主题开展研究工作，铺垫过多；
2.个别表达不严谨，例如第18页第9行“探头下表接触液渣而时开始计时”表意不清，第2页“助溶剂”应为“助熔剂”，第15页“热流啊”？等瑕疵；
3.论文撰写规范性不足，单位及标点符号标注不统一…；
4.结论及第4章小结与相关讨论中均未给出焦耳热的单位；
5.结论1）似前人已给出，尽管论文也做了类似实验，但将其作为结论须加以限定；
6.在参考文献1、3、7、….等大多数文献的著录格式中未正确给出起止页码。
加入磁场后保护渣最大热流密度减少，平均热流密度增加的实验结果的原因分析，值得商榷。",0.00287897,0.993602,0.997121,0,负向,92,8
798,2.12E+18,"论文选题具有理论与工程意义。论文提出了伺服电机实现非正弦振动，并设计了一套由伺服电机驱动的非正弦振动装置，有创新。科研能力与基础良好，写作规范。论文对设计了液压伺服电机结晶器非正弦振动装置，阐述了设计理念，进行了仿真分析。建议进一步进行实验样机的研制、开展实验研究。论文分析了结晶器振动的工艺参数，给出了相应的同步控制模型。研究设计了由伺服电机驱动的双偏心振动装置，并对振动装置进行了有限元分析及动力学仿真分析。
论文不足之处：
1、表3—1中的额定转速、最大转速的单位不对。
2、图3—6中，图不清楚，字体不规范，没标坐标。",0.996234,0.99163,0.00376635,2,正向,86,8
799,8.11E+18,"本文提出一种基于改进蝙蝠算法的图像多阈值分割，利用改进蝙蝠算法获取图像的最佳分割阈值，通过与粒子群算法、蝙蝠算法实验结果相比较，验证改进算法有效性，并通过图像质量评价指标分析分割图像质量。不足之处在于：算法理论性稍显薄弱，图像分割信息量略小。1、论文对图像分割的应用背景综述不足；
2、改进算法的针对性和有效性分析不足； 
3、注意参考文献书写的规范性。
2、论文对创新点的凝练不够；",0.689219,0.309376,0.310781,2,正向,78,8
800,4.83E+18,"本文研制了一套基于 FPGA 的 Micro-CT 采集控制系统，该系统实现了 X 射线发生器、探测器、运动控制器之间的协同控制，实现与上位机进行实时信息交流。不足之处在于：
第六章系统应用部分系统重建后的图像应该与重建前的进行对比分析，更加证明系统的有效性。
1、对Micro-CT采集控制技术存在主要问题及复杂性分析不足；
2、论文对科学问题和创新点的凝练不够； 
3、论文围绕系统设计的内容过多。
1、论文对所提融合算法的验证合理性分析不足；
2、论文对创新点的凝练不够； 
3、论文中有些轨迹图表达不规范性。",0.426971,0.0511765,0.573029,0,负向,80,8
801,6.46E+18,"本论文提出了一种不依赖任何人工路标点的，视觉与里程计的融合定位算法，来提高机器人定位的精度和鲁棒性。通过仿真和真实环境测试，验证算法的有效性。不足之处在于：本文所提出的定位算法精度指标未精确给出。论文选题具有实用的理论意义，提出的方法对于位置定位具有指导意义，论文写作较规范，作者具有扎实的基础理论知识和较强的科研能力。
对于实验的设计可以实用相似或者相同实验场景，先进行仿真实验，之后可以真实检测得出数据与仿真结果对比分析，验证课题方案的准确性。
参考文献可以多选用最近1-3年的新的权威文献。
1、论文对所提融合算法的验证合理性分析不足；",0.99702,0.993378,0.00297976,2,正向,82,8
802,3.06E+18,"论文研究方法中植物种类多样性指数等选取的科学依据阐述不清；调查过程和一些主要调查数据没有详细列表；结论缺乏对论文的创新性和社会应用于推广等加以总结。论文采用“判断群落或生态系统的稳定性指标”评价人为设计的植物配置，不是很适用，需要修改。最后所提建议过于泛泛，应具体。论文主要存在以下主要不足：
1、 论文题目表达不够恰当、准确；
2、 论文中研究方法应标注来源出处；
3、 个别图表不够规范；
4、 论文中解决问题的建议不够具体",0.00171269,0.996194,0.998287,0,负向,68,9
803,3.50E+18,"1  论文题目“城市景观生态现状下”表述不恰当，和论文内容不符。
2  文中“可持续发展”原则中内容问题不符。
3  植物种植设计中植物应明确具体种类，并标注拉丁学名。此部分写作很多处缺乏术语性和科学性。
4  文中“京津冀第三极”、“十二五规划”等已经过时，在2019年仍然用这些概念不妥。1、研究方法表述不科学，如“总结有关学科的研究成果”，应为“文献研究法”。
2、“研究现状”部分的文献相对滞后。
3、对于有些问题的表述较为泛泛，如第三章，每一个小标题都是个大课题，希望看到更多的案例，更深入的分析，有独立性的理解。
第五章内容不够丰富，没有必要独立一章。1、 论文摘要针对研究内容、方法、成果、结论等方面的概括过于笼统，不够具体；
2、 论文题目过大，研究内容有些发散，针对不同废弃地类型改造的理论研究成果（即改造方法）不够具体、明确；
3、 对改造案例的现状分析不够全面、重点不够突出。
4、 文字表达不够准确、图表等存在多处不规范的问题。",0.00423733,0.990584,0.995763,0,负向,72,9
804,4.66E+18,"1  摘要写作不符合要求，写了和论文无关的内容，而没有把该论文主要内容叙述出来。1、摘要不够科学严谨。
2、研究方法表述不全面，不科学，如“归纳并总结”，应为“归纳法”，文中重要的个案分析与设计没有体现。
3、国内外研究综述部分的文献滞后。
4、第三章理论分析相对泛泛。
整体设计中规中矩，没有看到围绕地域文化做了哪些工作。1、 论文摘要概括提练的不够具体，过于笼统；
2、 分析案例数量没有达到相关要求；
3、 实践项目缺少设计依据；项目规划设计均为规划层次的内容，缺乏设计层次的相关内容。
4、 文字表达不够准确、图表存在不规范问题。
5、 部分参考文献陈旧。",2.60E-05,0.999942,0.999974,0,负向,74,9
805,6.08E+18,1、各级标题文字表达欠严谨。摘要语句表达不流畅，逻辑性不强；论文内容丰富，主题有些分散，缺乏主线贯穿；对廊坊园的设计中，主题提取过于狭窄，图纸表达水平待提高。1. 序号格式不正确，“第一章、第二章”与“1.1， 1.1.1”不是一个序号使用系统，应为“1.，1.1，1.1.1”。,2.09E-06,0.999995,0.999998,0,负向,76,9
806,5.87E+18,"1 论文题目应该再简洁些。1、各级标题不够严谨，各部分文字表达欠推敲。
2、所谓“复杂性体系分析”未能体现出“复杂性”。
整体相对不够深入。1、 题目表达不够恰当、准确；
2、 部分文字表达不够准确、插图图名及单位等不规范；论文中的章节题目不够精炼、准确；
3、 论文结论写作不规范；
4、 参考文献内容陈旧。",5.81E-06,0.999987,0.999994,0,负向,77,9
807,7.64E+18,"1、国外文献综述部分，没有说出文章的主要观点和贡献。
2、研究方法中的“综合分析法”不知所云。
3、引用的设计较多，但准确性有欠缺。如文中提到魁北克冰雪建筑保存三周，和实际情况相差很多。引出另一个问题，参考文献质量较差。
设计问题较大，图纸太少，没有效果图，不符合一个景观设计项目的要求。别语句表述不通顺；设计实例中自绘效果图质量不高，不能很好的表达设计意图；第五部分应该为论文的主体部分，但内容偏薄弱。1.案例分析不足5个，建议补充；
2.格式及序号存在很多错误；
3.缺少设计依据。
4.建议将副标题作为主标题。",3.08E-05,0.999932,0.999969,0,负向,77,9
808,6.40E+17,"项目设计策略中融合多国元素缺乏有力的依据；项目对本地文化、区域特色等的提取和表现不足，整体缺乏特色；各分区建筑风格不统一，显得比较杂乱。1.格式需进一步规范；
“5 结语”应为“5 结论”。1、 论文综述不够全面、系统，针对性略有欠缺；
2、 项目设计依据不够准确；
3、 分析案例的选择其关联性和可借鉴性均有所欠缺；
4、 论文中部分插图图名表达不够规范。",5.15E-05,0.999886,0.999949,0,负向,81,9
809,5.35E+18,1  图4-18、图4-24效果图把春花和夏秋色放于同一图上，和实际不相吻合。国内外发展现状中对文化公园的总结较少，主要是针对公园的发展状况做的总结，针对性不强；案例分析所选图片全部来自网络说明缺乏对案例的实地调研；题目是基于历史文化特征的赞皇公园设计，但是在具体设计中对于赞皇历史文化的提取和表达不是很到位，论文对这部分的阐述和说明也不足。1. 参考文献不够丰富；2.格式需进一步规范。,0.000462732,0.998972,0.999537,0,负向,82,9
810,7.27E+18,"1  结论要简洁。                        2  题目和内容吻合度有待提高。1、“徽民居”、“徽文化”表述不科学。
2、题目表达有待推敲。1、 论文题目及部分章节题目不准确、恰当；
2、 论文摘要写作、研究内容表达不够规范；
3、 论文中部分表格不规范，插图图名表达不准确；
4、 论文中各章节之间的结构内容逻辑性不强。",4.34E-05,0.999904,0.999957,0,负向,85,9
811,9.12E+18,"2 1  结论可以再简洁些。
2  参考文献近5年的较少，尤其是外文文献少。 参考文献中期刊文献较少。选题具有现实意义，研究成果社会应用价值较高，试验方法比较合理，实验环境采用的是模仿酸雨环境，建议可以进一步将实际自然环境中一些其他因素的影响因子考虑进去。1.摘要不够精炼，摘要不需要分析过程，而是提炼结论；
2.讨论不够深入。",0.0653065,0.854875,0.934694,0,负向,86,9
812,1.22E+18,"1  论文题目中“隆兴寺”和“寺庙”有些重复。                                    2  参考文献中最新文献不足。1、国内外研究综述部分的文献滞后。
2、关于色彩理论分析部分相对泛泛。
色彩抽象提取部分的样色纯度偏高。1、 部分文字表达不够准确、插图表达不规范；
2、 参考文献缺乏较新颖的成果内容（几乎均为著作或硕士论文）；
3、 对隆兴寺色彩保护建议措施缺乏一定的可操作性。",0.0022473,0.995006,0.997753,0,负向,87,9
813,7.80E+18,科学问题不明确；参考文献多陈旧。样本选取欠规范，使其代表性和可比性存在一定不确定性。1.正文中“4.1节土壤基本理化性质”，和主题不大相关。2.正文中4.2节土壤细菌部分，和主题不大相关。,5.76E-05,0.999872,0.999942,0,负向,87,9
814,6.23E+17,论文部分内容表述欠精炼，结论部分不规范。综述欠深入，研究深度略显不足。数据分析中，特别是差异性检验应列出具体的分析方法，植物名称第一次出现要加拉丁名，且拉丁名的书写式要一致，部分图的坐标轴为灰色虚线，要标示清楚，参考文献中 et al应斜体，期刊要用全称,4.33E-05,0.999904,0.999957,0,负向,90,9
815,5.35E+18,论文内容多为跟踪性研究，部分内容表述欠规范。研究方法中熵权法描述不明确，讨论不充分，部分引用文献不规范综述内容太少，其中有些内容不明确。“3.1标准地设置”不清楚，只有1篇外文文献！！！,9.67E-05,0.999785,0.999903,0,负向,75,9
816,2.30E+18,讨论欠深入，论文图表、文字、统计分析等欠规范。讨论不充分且缺乏引用，参考文献引用不规范排版不太规范，数据分析不太深入,0.00139543,0.996899,0.998605,0,负向,83,9
817,3.39E+17,试验林年龄较小仅为初步研究结果，应进一步跟踪研究。无意见综述中1.2节， “对比试验”内容和主题不太完全符合。,0.0107062,0.976208,0.989294,0,负向,88,9
818,1.51E+18,论文的实验设计需进一步完善，部分内容写作欠规范。无意见（1）3.2.1.1节应该放在在3.3.2节中。方法中相同问题。（2）3.2节标题中关键词“矫治技术”有点大，研究内容实际就是最佳试剂，不全面。,0.000492004,0.998907,0.999508,0,负向,89,9
819,7.44E+18,"文字错误较多。综述和论文主题结合不紧密，讨论大而空，和论文结合不紧密，品种特性描述少1. 试验克隆小麦热激转录因子 TaHsfA2-1并进行功能验证的依据不充分。
2. 试验对转基因拟南芥的世代交代不清、转基因阳性植株的验证试验不充足。
3. 论文内容涉及分子研究比重较大。",0.000583294,0.998704,0.999417,0,负向,66,9
820,4.99E+18,"1、 真菌分类应采用新分类系统。
2、 近5年文献偏少。
3、 发酵工艺如有中试，那就更好。
论文的整体工作量偏少；论文在写作格式上不建议分章叙述。病菌分类建议采用最新分类系统名称。摘要，讨论部分需要进行深入分析，梳理。",0.466318,0.326363,0.533682,1,中性,73,9
821,5.57E+18,"部分图表不规范。综述和讨论写的杂乱而不深刻，专业术语需要规范。1、 对青贮玉米，试验中中原单 32（ZYD32）、大京九 26（DJJ26）、豫青贮 23（YQZ23）三个材料是否具有代表性。
2、 随密度的增加，ZYD32产量降低，而DJJ26和YQZ23产量上升，这一结论对生产的指导意义是什么？应交代。
3、 论文题目表达研究主题较恰当。
4、 论文写作较规范。行文逻辑性一般。",0.000857103,0.998095,0.999143,0,负向,74,9
822,6.04E+18,"文献综述以及结论和讨论部分和研究内容结合不紧密，品种特性、实验地等需要详细描述，部分图片不规范。综述过于简单.实验设计中应说明土壤基本情况。文中 “℃”，格式有误。文中土的制作较粗糙。1. 论文规范性较强。文字表达较准确。
2. 论文题目表达研究主题较清晰。",0.00620858,0.986203,0.993791,0,负向,75,9
823,5.04E+18,该论文以张北坝上地区地道性药材金莲花为供试材料，研究了适宜金莲花花药单倍体培养的条件，选题明确，试验设计合理，数据可靠，图片清晰，论文写作语言流畅。尚待改进之处：论文摘要中第2点结果的写法有些重复，建议整合完善；文中一些试剂的缩写第一次出现应该给出全称或者在论文中附表加以说明；表3-2的中文标题应删掉“。”，所有表格的英文标题应删掉最后的“.”。总体来看是一篇不错的专业学位论文。文章以金莲花为试验材料，通过花蕾发育时期观察、花药愈伤组织诱导、分化成苗及再生植株的倍性鉴定等一系列研究，为金莲花单倍体培养体系提供了一定的理论支撑，但在以下方面需加强改进：1.本学科领域相关研究学术动态应加强最新相关发展状况，从引文参考文献上，近三年占比偏低。该研究以张北坝上地区地道性药材金莲花为主要对象，研究了金莲花花药单倍体培养的最适条件，选题非常有意义，试验设计合理，数据可靠，图片清晰，论文写作语言流畅。不足之处：1、文献分析不足，创新之处不明显2、语言表达尚需提高3、参考文献中某些英文文献格式不规范。,0.98171,0.959355,0.0182905,2,正向,81,9
824,5.32E+18,论文选题明确，文献综述紧扣主题，试验设计合理，实践方法科学，论文写作规范。综述不全面，格式规范存在问题。论文符合专业硕士学位论文要求，参考文献科学、可靠，部分图制作不精细,0.247668,0.449626,0.752332,0,负向,81,9
825,5.88E+18,"该论文的技术路线不全，建议完善；高标准农田项目区的效益评价指标体系的建立应该基于项目区的概括，所以论文内容的3,4应调换位置； 从参考文献[32]开始，在文中的标出顺序和后面的顺序发生错位，待完善。2.摘要和试验材料与方法中缺少必要的试验设计内容。文章运用层次分析方法对定州市东亭镇和邢邑镇高标准基本农田工程项目区进行了经济、社会和生态三方面进行了评价，整体基本合格。不足之处1、相关文献不足 2、论文写作润色不够3、论文结构欠合理。",0.712046,0.360102,0.287954,2,正向,65,9
826,8.64E+18,该论文选题准确且具有一定的应用价值，国内外研究进展与论文主题较为相符。不足之处：中文摘要太啰嗦，欠凝练；英文摘要尚需提高；文献综述部分，引用的文献和后面列出的参考文献不符；P15的原则（4）和（5）重复，需修改；表5-4和表5-8的数据出现重复；结论应进一步提炼。本文以沙河市为研究区，通过查阅大量文献及收集整理的资料，完成了沙河市景观生态分类及土地整治分区的适宜性评价。不足之处： 1.进一步凝炼摘要。2.文章写作能力有待提高，部分语句表述不确切，结论应进一步提炼。文章对研究区域景观的类型以及景观指数进行了分析，通过聚类分析方法评价了景观生态，并将沙河市各城镇耕地进行分区。文章整体达到了专硕论文水平。不足之处1、对一些专用词语内涵欠解释2、评价指标体系的选取缺少必要的分析。,0.954816,0.899591,0.0451839,2,正向,69,9
827,9.82E+17,该论文选题准确且有一定的实用价值，结构完整且符合专业学位论文的要求，国内外研究进展与论文主题相关，数据翔实，引文较为规范，写作语言交流畅。论文不足：文中所有的柱状图的质量有待提高；评价模型的建立部分尚需提升；对未利用适宜性评价的分析不充分；近3年的参考文献较少。本文以承德市为研究区，利用现代技术与专业知识相结合，对承德市未利用地进行了适宜性评价，不足之处：1.论文写作能力需加强提升，撰写需进一步规范。2.部分结论需进一步深入分析与实际指导意义的相关性。该论文以承德市为研究区域，依托土地利用变更调查成果，结合野外实地核查数据，运用综合指数和法评价并划分了适宜性等级。该论文从选题、方案、方法等方面整体基本上达到了要求的水平。不足之处1、论文语言表达欠精炼2、指标选择欠分析。,0.906096,0.791324,0.0939042,2,正向,74,9
828,4.10E+18,"论文摘要略显不足，需补充研究结论及创新点； 第3、4章标题不完整、不规范；第3章内容可以分成“问题”与“对策”两章内容；论文标题与文中内容论述有些差距，应尽量保持内容一致。题目偏大、宏观，难以深入。个别章节标题的用语缺乏针对性，与选题副标题脱节。术语、用语界定不严。章节间逻辑松散。1.该文研究问题的标题描述欠妥；
   2.文章内容较少，工作量不足；
   3.研究方法较简单，论据不充分；
4.理论基础与实证研究结合不紧密。",1.42E-05,0.999968,0.999986,0,负向,75,9
829,3.11E+17,合格合格合格,0.9955, 0.99 _prb,0.00449996,2,正向,75,9
830,4.14E+18,综述大而空，一些术语表述不准确，文章中有很多重复和不规范的描述。2017年在张家口市宣化县赵川镇李家堡村春玉米试验基地进行的覆膜试验得出的结论与2018年04月—10月在张家口市蔚县南大坪村春玉米试验基地进行的子粒直收试验结论是否可以整合。论文研究了不同覆膜方式对春玉米的影响和不同春玉米品种下籽粒直收指标表现，结果对于区域春玉米生产具有现实指导意义，符合专业学位论文选题要求。整体尚可，问题：2.3应与2.4合并；试验设计缺乏重复；3.1结果部分标题不能涵盖所述内容；讨论不够深入；结构上取消章。,0.00404584,0.991009,0.995954,0,负向,75,9
